2021:05:21 16:05:36.338 INFO  --- [main] com.cnc.rating.RatingApplication : Starting RatingApplication using Java 11.0.11 on ip-10-0-9-77.ap-northeast-2.compute.internal with PID 17651 (/home/P171580/cnc_bmt/build/libs/rating-0.0.1-SNAPSHOT.jar started by P171580 in /home/P171580/cnc_bmt/build/libs) 
2021:05:21 16:07:02.641 INFO  --- [http-nio-8081-exec-1] com.zaxxer.hikari.HikariDataSource : HikariPool-11 - Starting... 
2021:05:21 16:07:02.683 INFO  --- [http-nio-8081-exec-1] com.zaxxer.hikari.HikariDataSource : HikariPool-11 - Start completed. 
2021:05:21 16:07:04.566 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011010, shard_no : 11, range : 7, duration : 1927, size : 22019  
2021:05:21 16:07:04.572 INFO  --- [http-nio-8081-exec-2] com.zaxxer.hikari.HikariDataSource : HikariPool-12 - Starting... 
2021:05:21 16:07:04.617 INFO  --- [http-nio-8081-exec-2] com.zaxxer.hikari.HikariDataSource : HikariPool-12 - Start completed. 
2021:05:21 16:07:06.382 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011011, shard_no : 12, range : 7, duration : 1812, size : 21874  
2021:05:21 16:07:06.390 INFO  --- [http-nio-8081-exec-3] com.zaxxer.hikari.HikariDataSource : HikariPool-13 - Starting... 
2021:05:21 16:07:06.436 INFO  --- [http-nio-8081-exec-3] com.zaxxer.hikari.HikariDataSource : HikariPool-13 - Start completed. 
2021:05:21 16:07:08.334 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011012, shard_no : 13, range : 7, duration : 1947, size : 22250  
2021:05:21 16:07:08.340 INFO  --- [http-nio-8081-exec-4] com.zaxxer.hikari.HikariDataSource : HikariPool-14 - Starting... 
2021:05:21 16:07:08.386 INFO  --- [http-nio-8081-exec-4] com.zaxxer.hikari.HikariDataSource : HikariPool-14 - Start completed. 
2021:05:21 16:07:10.265 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011013, shard_no : 14, range : 7, duration : 1927, size : 21845  
2021:05:21 16:07:10.281 INFO  --- [http-nio-8081-exec-5] com.zaxxer.hikari.HikariDataSource : HikariPool-15 - Starting... 
2021:05:21 16:07:10.307 INFO  --- [http-nio-8081-exec-5] com.zaxxer.hikari.HikariDataSource : HikariPool-15 - Start completed. 
2021:05:21 16:07:12.172 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011014, shard_no : 15, range : 7, duration : 1893, size : 21918  
2021:05:21 16:07:12.178 INFO  --- [http-nio-8081-exec-6] com.zaxxer.hikari.HikariDataSource : HikariPool-16 - Starting... 
2021:05:21 16:07:12.220 INFO  --- [http-nio-8081-exec-6] com.zaxxer.hikari.HikariDataSource : HikariPool-16 - Start completed. 
2021:05:21 16:07:14.062 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011015, shard_no : 16, range : 7, duration : 1885, size : 21981  
2021:05:21 16:07:14.069 INFO  --- [http-nio-8081-exec-7] com.zaxxer.hikari.HikariDataSource : HikariPool-17 - Starting... 
2021:05:21 16:07:14.116 INFO  --- [http-nio-8081-exec-7] com.zaxxer.hikari.HikariDataSource : HikariPool-17 - Start completed. 
2021:05:21 16:07:16.007 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011016, shard_no : 17, range : 7, duration : 1940, size : 21991  
2021:05:21 16:07:16.013 INFO  --- [http-nio-8081-exec-8] com.zaxxer.hikari.HikariDataSource : HikariPool-18 - Starting... 
2021:05:21 16:07:16.040 INFO  --- [http-nio-8081-exec-8] com.zaxxer.hikari.HikariDataSource : HikariPool-18 - Start completed. 
2021:05:21 16:07:17.971 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011017, shard_no : 18, range : 7, duration : 1959, size : 22209  
2021:05:21 16:07:17.978 INFO  --- [http-nio-8081-exec-9] com.zaxxer.hikari.HikariDataSource : HikariPool-19 - Starting... 
2021:05:21 16:07:18.023 INFO  --- [http-nio-8081-exec-9] com.zaxxer.hikari.HikariDataSource : HikariPool-19 - Start completed. 
2021:05:21 16:07:19.985 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011018, shard_no : 19, range : 7, duration : 2009, size : 21932  
2021:05:21 16:07:19.991 INFO  --- [http-nio-8081-exec-10] com.zaxxer.hikari.HikariDataSource : HikariPool-20 - Starting... 
2021:05:21 16:07:20.051 INFO  --- [http-nio-8081-exec-10] com.zaxxer.hikari.HikariDataSource : HikariPool-20 - Start completed. 
2021:05:21 16:07:21.950 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011019, shard_no : 20, range : 7, duration : 1961, size : 22063  
2021:05:21 16:07:23.771 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011020, shard_no : 1, range : 7, duration : 1814, size : 22188  
2021:05:21 16:07:25.554 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011021, shard_no : 2, range : 7, duration : 1778, size : 22165  
2021:05:21 16:07:27.501 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011022, shard_no : 3, range : 7, duration : 1944, size : 21971  
2021:05:21 16:07:29.137 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011023, shard_no : 4, range : 7, duration : 1632, size : 21892  
2021:05:21 16:07:30.809 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011024, shard_no : 5, range : 7, duration : 1668, size : 22046  
2021:05:21 16:07:32.547 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011025, shard_no : 6, range : 7, duration : 1734, size : 22082  
2021:05:21 16:07:34.457 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011026, shard_no : 7, range : 7, duration : 1906, size : 22238  
2021:05:21 16:07:36.339 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011027, shard_no : 8, range : 7, duration : 1878, size : 22175  
2021:05:21 16:07:38.199 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011028, shard_no : 9, range : 7, duration : 1853, size : 22011  
2021:05:21 16:07:39.975 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011029, shard_no : 10, range : 7, duration : 1772, size : 21966  
2021:05:21 16:07:41.575 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011030, shard_no : 11, range : 7, duration : 1597, size : 21691  
2021:05:21 16:07:43.347 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011031, shard_no : 12, range : 7, duration : 1768, size : 21938  
2021:05:21 16:07:45.178 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011032, shard_no : 13, range : 7, duration : 1827, size : 22104  
2021:05:21 16:07:47.021 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011033, shard_no : 14, range : 7, duration : 1840, size : 22050  
2021:05:21 16:07:48.634 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011034, shard_no : 15, range : 7, duration : 1610, size : 21811  
2021:05:21 16:07:50.260 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011035, shard_no : 16, range : 7, duration : 1623, size : 21689  
2021:05:21 16:07:51.991 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011036, shard_no : 17, range : 7, duration : 1727, size : 22163  
2021:05:21 16:07:53.712 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011037, shard_no : 18, range : 7, duration : 1717, size : 21904  
2021:05:21 16:07:55.493 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011038, shard_no : 19, range : 7, duration : 1768, size : 21853  
2021:05:21 16:07:57.107 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011039, shard_no : 20, range : 7, duration : 1610, size : 22080  
2021:05:21 16:07:58.732 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011040, shard_no : 1, range : 7, duration : 1622, size : 22009  
2021:05:21 16:08:00.470 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011041, shard_no : 2, range : 7, duration : 1734, size : 22144  
2021:05:21 16:08:02.158 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011042, shard_no : 3, range : 7, duration : 1685, size : 22068  
2021:05:21 16:08:03.880 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011043, shard_no : 4, range : 7, duration : 1718, size : 21986  
2021:05:21 16:08:05.428 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011044, shard_no : 5, range : 7, duration : 1544, size : 21674  
2021:05:21 16:08:07.076 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011045, shard_no : 6, range : 7, duration : 1645, size : 21921  
2021:05:21 16:08:08.834 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011046, shard_no : 7, range : 7, duration : 1754, size : 22039  
2021:05:21 16:08:10.544 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011047, shard_no : 8, range : 7, duration : 1707, size : 21966  
2021:05:21 16:08:12.410 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011048, shard_no : 9, range : 7, duration : 1857, size : 22183  
2021:05:21 16:08:14.043 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011049, shard_no : 10, range : 7, duration : 1630, size : 21842  
2021:05:21 16:08:15.656 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011050, shard_no : 11, range : 7, duration : 1609, size : 21765  
2021:05:21 16:08:17.335 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011051, shard_no : 12, range : 7, duration : 1676, size : 22035  
2021:05:21 16:08:19.109 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011052, shard_no : 13, range : 7, duration : 1771, size : 21976  
2021:05:21 16:08:20.834 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011053, shard_no : 14, range : 7, duration : 1721, size : 21889  
2021:05:21 16:08:22.470 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011054, shard_no : 15, range : 7, duration : 1633, size : 22017  
2021:05:21 16:08:24.093 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011055, shard_no : 16, range : 7, duration : 1620, size : 21972  
2021:05:21 16:08:25.737 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011056, shard_no : 17, range : 7, duration : 1641, size : 21854  
2021:05:21 16:08:27.411 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011057, shard_no : 18, range : 7, duration : 1670, size : 22100  
2021:05:21 16:08:29.157 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011058, shard_no : 19, range : 7, duration : 1742, size : 22175  
2021:05:21 16:08:30.867 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011059, shard_no : 20, range : 7, duration : 1704, size : 22075  
2021:05:21 16:08:32.469 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011060, shard_no : 1, range : 7, duration : 1599, size : 21892  
2021:05:21 16:08:34.135 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011061, shard_no : 2, range : 7, duration : 1613, size : 21936  
2021:05:21 16:08:35.727 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011062, shard_no : 3, range : 7, duration : 1588, size : 21936  
2021:05:21 16:08:37.458 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011063, shard_no : 4, range : 7, duration : 1728, size : 21904  
2021:05:21 16:08:39.132 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011064, shard_no : 5, range : 7, duration : 1669, size : 21807  
2021:05:21 16:08:40.860 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011065, shard_no : 6, range : 7, duration : 1726, size : 22085  
2021:05:21 16:08:42.554 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011066, shard_no : 7, range : 7, duration : 1691, size : 21904  
2021:05:21 16:08:44.177 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011067, shard_no : 8, range : 7, duration : 1620, size : 21885  
2021:05:21 16:08:46.021 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011068, shard_no : 9, range : 7, duration : 1841, size : 22053  
2021:05:21 16:08:47.635 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011069, shard_no : 10, range : 7, duration : 1611, size : 22162  
2021:05:21 16:08:49.218 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011070, shard_no : 11, range : 7, duration : 1580, size : 21845  
2021:05:21 16:08:50.830 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011071, shard_no : 12, range : 7, duration : 1608, size : 21999  
2021:05:21 16:08:52.532 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011072, shard_no : 13, range : 7, duration : 1699, size : 22116  
2021:05:21 16:08:54.155 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011073, shard_no : 14, range : 7, duration : 1618, size : 22095  
2021:05:21 16:08:55.794 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011074, shard_no : 15, range : 7, duration : 1636, size : 22169  
2021:05:21 16:08:57.461 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011075, shard_no : 16, range : 7, duration : 1664, size : 21549  
2021:05:21 16:08:59.043 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011076, shard_no : 17, range : 7, duration : 1579, size : 21832  
2021:05:21 16:09:00.633 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011077, shard_no : 18, range : 7, duration : 1586, size : 21807  
2021:05:21 16:09:02.243 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011078, shard_no : 19, range : 7, duration : 1607, size : 22204  
2021:05:21 16:09:03.812 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011079, shard_no : 20, range : 7, duration : 1566, size : 21890  
2021:05:21 16:09:05.399 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011080, shard_no : 1, range : 7, duration : 1584, size : 22114  
2021:05:21 16:09:07.064 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011081, shard_no : 2, range : 7, duration : 1661, size : 21959  
2021:05:21 16:09:08.614 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011082, shard_no : 3, range : 7, duration : 1546, size : 21968  
2021:05:21 16:09:10.235 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011083, shard_no : 4, range : 7, duration : 1617, size : 21798  
2021:05:21 16:09:11.876 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011084, shard_no : 5, range : 7, duration : 1638, size : 22038  
2021:05:21 16:09:13.447 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011085, shard_no : 6, range : 7, duration : 1567, size : 22040  
2021:05:21 16:09:15.183 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011086, shard_no : 7, range : 7, duration : 1733, size : 22088  
2021:05:21 16:09:16.822 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011087, shard_no : 8, range : 7, duration : 1636, size : 22048  
2021:05:21 16:09:18.582 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011088, shard_no : 9, range : 7, duration : 1756, size : 22163  
2021:05:21 16:09:20.184 INFO  --- [http-nio-8081-exec-10] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011089, shard_no : 10, range : 7, duration : 1599, size : 22333  
2021:05:21 16:09:21.766 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011090, shard_no : 11, range : 7, duration : 1580, size : 21983  
2021:05:21 16:09:23.380 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011091, shard_no : 12, range : 7, duration : 1611, size : 22055  
2021:05:21 16:09:25.017 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011092, shard_no : 13, range : 7, duration : 1634, size : 21871  
2021:05:21 16:09:26.620 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011093, shard_no : 14, range : 7, duration : 1600, size : 21985  
2021:05:21 16:09:28.203 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011094, shard_no : 15, range : 7, duration : 1580, size : 21832  
2021:05:21 16:09:29.794 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011095, shard_no : 16, range : 7, duration : 1588, size : 22037  
