2021:05:21 16:20:21.237 INFO  --- [main] com.cnc.rating.RatingApplication : Starting RatingApplication using Java 11.0.11 on ip-10-0-9-77.ap-northeast-2.compute.internal with PID 17830 (/home/P171580/cnc_bmt/build/libs/rating-0.0.1-SNAPSHOT.jar started by P171580 in /home/P171580/cnc_bmt/build/libs) 
2021:05:21 16:20:21.243 INFO  --- [main] com.cnc.rating.RatingApplication : The following profiles are active: prod 
2021:05:21 16:20:22.748 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode. 
2021:05:21 16:20:22.765 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 7 ms. Found 0 JPA repository interfaces. 
2021:05:21 16:20:22.859 WARN  --- [main] o.m.s.mapper.ClassPathMapperScanner : No MyBatis mapper was found in '[com.cnc.rating]' package. Please check your configuration. 
2021:05:21 16:20:23.520 INFO  --- [main] o.s.b.w.e.tomcat.TomcatWebServer : Tomcat initialized with port(s): 8081 (http) 
2021:05:21 16:20:23.535 INFO  --- [main] o.a.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8081"] 
2021:05:21 16:20:23.536 INFO  --- [main] o.a.catalina.core.StandardService : Starting service [Tomcat] 
2021:05:21 16:20:23.536 INFO  --- [main] o.a.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/9.0.45] 
2021:05:21 16:20:23.610 INFO  --- [main] o.a.c.c.C.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext 
2021:05:21 16:20:23.610 INFO  --- [main] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2248 ms 
2021:05:21 16:20:24.100 INFO  --- [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Starting... 
2021:05:21 16:20:24.579 INFO  --- [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Start completed. 
2021:05:21 16:20:24.661 INFO  --- [main] o.h.jpa.internal.util.LogHelper : HHH000204: Processing PersistenceUnitInfo [name: default] 
2021:05:21 16:20:24.767 INFO  --- [main] org.hibernate.Version : HHH000412: Hibernate ORM core version 5.4.30.Final 
2021:05:21 16:20:25.045 INFO  --- [main] o.h.annotations.common.Version : HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
2021:05:21 16:20:25.224 INFO  --- [main] org.hibernate.dialect.Dialect : HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect 
2021:05:21 16:20:26.052 INFO  --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
2021:05:21 16:20:26.067 INFO  --- [main] o.s.o.j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default' 
2021:05:21 16:20:27.221 WARN  --- [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
2021:05:21 16:20:27.343 INFO  --- [main] o.s.s.c.ThreadPoolTaskExecutor : Initializing ExecutorService 'applicationTaskExecutor' 
2021:05:21 16:20:27.647 INFO  --- [main] o.s.b.a.e.web.EndpointLinksResolver : Exposing 4 endpoint(s) beneath base path '/actuator' 
2021:05:21 16:20:27.686 INFO  --- [main] o.a.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8081"] 
2021:05:21 16:20:27.709 INFO  --- [main] o.s.b.w.e.tomcat.TomcatWebServer : Tomcat started on port(s): 8081 (http) with context path '' 
2021:05:21 16:20:27.730 INFO  --- [main] com.cnc.rating.RatingApplication : Started RatingApplication in 7.545 seconds (JVM running for 8.291) 
2021:05:21 16:21:06.974 INFO  --- [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] : Initializing Spring DispatcherServlet 'dispatcherServlet' 
2021:05:21 16:21:06.974 INFO  --- [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet' 
2021:05:21 16:21:06.976 INFO  --- [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet : Completed initialization in 2 ms 
2021:05:21 16:21:09.768 INFO  --- [http-nio-8081-exec-1] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011500, shard_no : 1, range : 8, duration : 2665, size : 25430  
2021:05:21 16:21:09.835 INFO  --- [http-nio-8081-exec-2] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Starting... 
2021:05:21 16:21:09.903 INFO  --- [http-nio-8081-exec-2] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Start completed. 
2021:05:21 16:21:12.257 INFO  --- [http-nio-8081-exec-2] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011501, shard_no : 2, range : 8, duration : 2425, size : 24964  
2021:05:21 16:21:12.274 INFO  --- [http-nio-8081-exec-3] com.zaxxer.hikari.HikariDataSource : HikariPool-3 - Starting... 
2021:05:21 16:21:12.344 INFO  --- [http-nio-8081-exec-3] com.zaxxer.hikari.HikariDataSource : HikariPool-3 - Start completed. 
2021:05:21 16:21:14.722 INFO  --- [http-nio-8081-exec-3] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011502, shard_no : 3, range : 8, duration : 2449, size : 25430  
2021:05:21 16:21:14.730 INFO  --- [http-nio-8081-exec-4] com.zaxxer.hikari.HikariDataSource : HikariPool-4 - Starting... 
2021:05:21 16:21:14.769 INFO  --- [http-nio-8081-exec-4] com.zaxxer.hikari.HikariDataSource : HikariPool-4 - Start completed. 
2021:05:21 16:21:17.070 INFO  --- [http-nio-8081-exec-4] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011503, shard_no : 4, range : 8, duration : 2343, size : 25135  
2021:05:21 16:21:17.091 INFO  --- [http-nio-8081-exec-5] com.zaxxer.hikari.HikariDataSource : HikariPool-5 - Starting... 
2021:05:21 16:21:17.190 INFO  --- [http-nio-8081-exec-5] com.zaxxer.hikari.HikariDataSource : HikariPool-5 - Start completed. 
2021:05:21 16:21:19.314 INFO  --- [http-nio-8081-exec-5] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011504, shard_no : 5, range : 8, duration : 2237, size : 25219  
2021:05:21 16:21:19.321 INFO  --- [http-nio-8081-exec-6] com.zaxxer.hikari.HikariDataSource : HikariPool-6 - Starting... 
2021:05:21 16:21:19.346 INFO  --- [http-nio-8081-exec-6] com.zaxxer.hikari.HikariDataSource : HikariPool-6 - Start completed. 
2021:05:21 16:21:21.682 INFO  --- [http-nio-8081-exec-6] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011505, shard_no : 6, range : 8, duration : 2363, size : 25358  
2021:05:21 16:21:21.691 INFO  --- [http-nio-8081-exec-7] com.zaxxer.hikari.HikariDataSource : HikariPool-7 - Starting... 
2021:05:21 16:21:21.770 INFO  --- [http-nio-8081-exec-7] com.zaxxer.hikari.HikariDataSource : HikariPool-7 - Start completed. 
2021:05:21 16:21:24.074 INFO  --- [http-nio-8081-exec-7] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011506, shard_no : 7, range : 8, duration : 2386, size : 25033  
2021:05:21 16:21:24.082 INFO  --- [http-nio-8081-exec-8] com.zaxxer.hikari.HikariDataSource : HikariPool-8 - Starting... 
2021:05:21 16:21:24.127 INFO  --- [http-nio-8081-exec-8] com.zaxxer.hikari.HikariDataSource : HikariPool-8 - Start completed. 
2021:05:21 16:21:26.315 INFO  --- [http-nio-8081-exec-8] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011507, shard_no : 8, range : 8, duration : 2237, size : 25271  
2021:05:21 16:21:26.321 INFO  --- [http-nio-8081-exec-9] com.zaxxer.hikari.HikariDataSource : HikariPool-9 - Starting... 
2021:05:21 16:21:26.365 INFO  --- [http-nio-8081-exec-9] com.zaxxer.hikari.HikariDataSource : HikariPool-9 - Start completed. 
2021:05:21 16:21:28.608 INFO  --- [http-nio-8081-exec-9] com.cnc.rating.service.QueryService : service_mgmt_no : 7000011508, shard_no : 9, range : 8, duration : 2289, size : 25127  
2021:05:21 16:21:28.615 INFO  --- [http-nio-8081-exec-10] com.zaxxer.hikari.HikariDataSource : HikariPool-10 - Starting... 
